timestamp,open,high,low,close,volume
2025-03-06 08:00:00,113.6502,117.2899,112.9902,113.2902,5008304
2025-03-06 09:00:00,113.3102,117.8498,112.2903,113.5702,40004103
2025-03-06 10:00:00,113.5752,115.34,113.2803,114.2365,39629105
2025-03-06 11:00:00,114.2396,114.9901,112.7003,112.7503,36022495
2025-03-06 12:00:00,112.7453,113.0302,110.9404,111.5554,43070002
2025-03-06 13:00:00,111.5504,112.0303,110.4305,111.5304,32439436
2025-03-06 14:00:00,111.5304,112.2103,110.2105,110.8354,37733197
2025-03-06 15:00:00,110.8404,111.8403,110.4005,110.5704,46580126
2025-03-06 16:00:00,110.5604,119.3247,104.987,111.8403,52700437
2025-03-06 17:00:00,111.8203,119.3247,106.3492,112.02,2044375
2025-03-06 18:00:00,112.0203,112.0603,111.1004,111.2554,790371
2025-03-06 19:00:00,111.2804,111.6704,110.5604,111.5304,970688
2025-03-07 04:00:00,111.6903,113.4902,111.6903,112.1503,680647
2025-03-07 05:00:00,112.1503,112.3703,111.9003,112.1803,277790
2025-03-07 06:00:00,112.1703,112.6903,111.9103,112.1903,420254
2025-03-07 07:00:00,112.1903,112.1903,110.7904,111.3704,1443107
2025-03-07 08:00:00,111.3804,112.7527,110.5604,111.6303,5143709
2025-03-07 09:00:00,111.6104,113.4702,110.7204,112.4953,42795299
2025-03-07 10:00:00,112.4953,112.9702,109.5005,111.2304,61085941
2025-03-07 11:00:00,111.2004,111.2504,107.5507,107.9207,50424380
2025-03-07 12:00:00,107.9257,110.9903,107.7407,109.4855,46095818
2025-03-07 13:00:00,109.4905,111.434,109.4705,111.2604,35104455
2025-03-07 14:00:00,111.2704,112.6103,110.5105,111.8903,34068123
2025-03-07 15:00:00,111.8812,113.0902,111.0254,112.7103,46206764
2025-03-07 16:00:00,112.7103,130.8287,109.8305,112.7103,28022434
2025-03-07 17:00:00,112.7103,169.6626,91.5515,112.4203,599497
2025-03-07 18:00:00,112.4153,112.6803,112.0403,112.1003,411556
2025-03-07 19:00:00,112.0896,112.3203,111.7903,112.1303,378815
2025-03-10 04:00:00,111.2104,111.7503,109.5405,109.8705,946180
2025-03-10 05:00:00,109.8405,110.6804,109.7105,110.2505,534463
2025-03-10 06:00:00,110.2305,110.3905,109.5405,109.8805,498052
2025-03-10 07:00:00,109.8905,110.8804,109.8505,110.3005,1171086
2025-03-10 08:00:00,110.2805,131.2687,109.5005,109.7105,3138611
2025-03-10 09:00:00,109.7305,116.6549,109.0106,110.0694,37468362
2025-03-10 10:00:00,110.0655,110.0705,106.1708,106.2208,66122977
2025-03-10 11:00:00,106.2008,109.1456,106.1908,107.1707,50999139
2025-03-10 12:00:00,107.1707,108.8406,106.8408,107.5977,37110000
2025-03-10 13:00:00,107.6107,107.7007,106.2908,106.7708,34918280
2025-03-10 14:00:00,106.7758,107.7407,105.8309,105.9482,30277032
2025-03-10 15:00:00,105.9408,107.9107,105.4509,107.0108,69035778
2025-03-10 16:00:00,107.0108,109.9905,106.2308,107.0508,51665618
2025-03-10 17:00:00,107.0508,113.4998,100.0742,105.5909,1294454
2025-03-10 18:00:00,105.5809,106.9708,105.4209,105.8909,1281205
2025-03-10 19:00:00,105.8909,106.0008,104.391,104.6612,2084857
2025-03-11 04:00:00,105.9908,108.4606,105.3809,108.4506,1646674
2025-03-11 05:00:00,108.4406,108.9906,108.2406,108.6406,919205
2025-03-11 06:00:00,108.6306,108.7406,107.6407,107.8107,917587
2025-03-11 07:00:00,107.8107,107.8407,106.6808,107.7707,1374287
2025-03-11 08:00:00,107.6807,108.9906,105.0909,106.9308,3369973
2025-03-11 09:00:00,106.9508,111.7803,106.2108,109.4705,52154671
2025-03-11 10:00:00,109.4805,110.6004,104.7609,106.4258,72754119
2025-03-11 11:00:00,106.4258,110.5904,106.0808,109.0206,46238597
2025-03-11 12:00:00,109.0106,109.3905,104.9909,108.1957,29427711
2025-03-11 13:00:00,108.2107,109.2706,104.9909,108.9706,29407058
2025-03-11 14:00:00,108.9706,112.2263,108.8406,111.7303,41371155
2025-03-11 15:00:00,111.7403,111.9303,108.6306,108.6306,47307316
2025-03-11 16:00:00,108.6406,116.222,101.0114,108.4706,41903558
2025-03-11 17:00:00,108.4406,108.7506,108.2906,108.5756,1146131
2025-03-11 18:00:00,108.5906,140.2973,108.575,109.5705,737686
2025-03-11 19:00:00,109.5805,109.6405,109.1406,109.4055,598825
2025-03-12 04:00:00,110.01,110.5,109.54,110.34,667914
2025-03-12 05:00:00,110.32,110.51,110.15,110.44,432934
2025-03-12 06:00:00,110.45,110.91,110.13,110.69,545829
2025-03-12 07:00:00,110.67,111.78,110.61,111.321,1302609
2025-03-12 08:00:00,111.33,113.97,108.76,113.73,7960952
2025-03-12 09:00:00,113.71,116.76,113.28,115.39,60490405
2025-03-12 10:00:00,115.37,116.2,113.41,114.1307,56700925
2025-03-12 11:00:00,114.135,115.8633,112.88,115.43,39651749
2025-03-12 12:00:00,115.44,116.6,114.9,115.855,35848484
2025-03-12 13:00:00,115.86,116.26,114.3,114.475,26746322
2025-03-12 14:00:00,114.48,116.04,114.3317,115.79,27578129
2025-03-12 15:00:00,115.78,115.99,114.98,115.74,38668695
2025-03-12 16:00:00,115.74,121.3833,108.5212,115.59,42318991
2025-03-12 17:00:00,115.58,116.15,115.55,115.96,669564
2025-03-12 18:00:00,115.961,130.28,115.81,116.4293,712734
2025-03-12 19:00:00,116.43,116.98,116.4,116.96,912988
2025-03-13 04:00:00,114.8,115.46,114.06,114.95,625388
2025-03-13 05:00:00,114.98,116.34,114.58,116.34,789085
2025-03-13 06:00:00,116.33,117.19,116.11,116.49,1341969
2025-03-13 07:00:00,116.5,116.83,115.25,115.93,1429814
2025-03-13 08:00:00,115.94,117.44,113.8,116.43,4286699
2025-03-13 09:00:00,116.43,117.18,113.96,114.41,41897049
2025-03-13 10:00:00,114.41,117.76,113.79,116.485,56899540
2025-03-13 11:00:00,116.49,117.05,115.41,115.7125,36296384
2025-03-13 12:00:00,115.72,116.8,115.12,115.5039,29020405
2025-03-13 13:00:00,115.5,115.98,114.45,115.4601,27326454
2025-03-13 14:00:00,115.46,117.57,115.4,117.295,31277694
2025-03-13 15:00:00,117.29,117.73,115.12,115.71,41308591
2025-03-13 16:00:00,115.71,165.4939,97.1191,115.8882,40885752
2025-03-13 17:00:00,116.8136,163.3881,97.1191,115.79,1555774
2025-03-13 18:00:00,115.87,116.63,115.78,116.48,744631
2025-03-13 19:00:00,116.485,116.6,115.58,116.4101,572446
2025-03-14 04:00:00,117.2,117.69,116.89,117.46,495778
2025-03-14 05:00:00,117.48,117.87,117.43,117.84,416951
2025-03-14 06:00:00,117.84,117.92,117.39,117.65,479179
2025-03-14 07:00:00,117.68,118.49,117.5,118.38,1207096
2025-03-14 08:00:00,118.38,124.92,112.11,118.98,4784002
2025-03-14 09:00:00,118.9995,120.565,118.15,119.72,45931354
2025-03-14 10:00:00,119.71,120.68,118.96,120.25,46097640
2025-03-14 11:00:00,120.2412,121.88,120.21,120.9186,38045419
2025-03-14 12:00:00,120.92,121.285,120.36,120.88,25822149
2025-03-14 13:00:00,120.87,121.0764,120.28,120.4244,20346524
2025-03-14 14:00:00,120.43,120.86,120.11,120.59,20666822
2025-03-14 15:00:00,120.58,121.8,120.415,121.47,41496975
2025-03-14 16:00:00,121.51,121.7571,112.69,121.205,52366022
2025-03-14 17:00:00,121.2,166.4678,70.642,121.35,759527
2025-03-14 18:00:00,121.34,121.6,121.28,121.51,512347
2025-03-14 19:00:00,121.4931,121.6,121.41,121.5,424381
2025-03-17 04:00:00,121.1,123.04,120.93,122.71,1227735
2025-03-17 05:00:00,122.79,122.92,122.33,122.68,650552
2025-03-17 06:00:00,122.68,122.76,122.4,122.5,583978
2025-03-17 07:00:00,122.48,123.7,122.44,123.47,1571221
2025-03-17 08:00:00,122.53,123.7,108.76,123.095,4062866
2025-03-17 09:00:00,123.09,123.55,120.05,121.12,42470963
2025-03-17 10:00:00,121.13,121.3,119.08,119.33,43095405
2025-03-17 11:00:00,119.345,119.87,118.88,119.3054,27110169
2025-03-17 12:00:00,119.31,119.59,118.03,118.66,27404573
2025-03-17 13:00:00,118.655,119.65,118.35,119.2001,21986637
2025-03-17 14:00:00,119.2,121.08,119.13,120.6998,27168830
2025-03-17 15:00:00,120.69,120.86,119.42,119.48,32785708
2025-03-17 16:00:00,119.48,120.0701,119.17,119.65,34645120
2025-03-17 17:00:00,119.63,127.9996,111.3138,119.805,2400006
2025-03-17 18:00:00,119.78,119.99,119.53,119.74,1361844
2025-03-17 19:00:00,119.73,119.8,119.41,119.5101,428286
2025-03-18 04:00:00,119.19,120.73,119.0,120.45,693293
2025-03-18 05:00:00,120.44,120.56,119.62,119.63,445391
2025-03-18 06:00:00,119.64,120.02,119.19,119.96,638745
2025-03-18 07:00:00,119.96,120.04,118.81,119.36,965575
2025-03-18 08:00:00,119.35,120.73,118.45,118.465,2486804
2025-03-18 09:00:00,118.48,118.62,114.85,115.08,43351255
2025-03-18 10:00:00,115.09,116.48,114.54,116.28,41422982
2025-03-18 11:00:00,116.28,117.08,115.48,116.42,28112610
2025-03-18 12:00:00,116.425,118.73,116.325,118.39,29111965
2025-03-18 13:00:00,118.39,119.02,116.52,116.875,43058934
2025-03-18 14:00:00,116.88,118.1,115.7407,117.0329,34631915
2025-03-18 15:00:00,117.03,117.29,114.95,115.58,42479088
2025-03-18 16:00:00,115.59,122.7269,107.7132,115.21,47252532
2025-03-18 17:00:00,115.2,122.7973,108.9232,115.0305,999970
2025-03-18 18:00:00,115.0492,115.15,114.7,115.03,788829
2025-03-18 19:00:00,115.03,115.17,114.72,114.7899,655922
2025-03-19 04:00:00,114.9,116.2,114.9,115.97,655567
2025-03-19 05:00:00,115.95,116.95,115.83,116.8,685381
2025-03-19 06:00:00,116.82,117.24,116.55,116.67,789158
2025-03-19 07:00:00,116.64,117.0,116.21,116.75,1051065
2025-03-19 08:00:00,116.54,117.24,114.74,116.854,2544251
2025-03-19 09:00:00,116.82,118.16,115.68,116.89,34800890
2025-03-19 10:00:00,116.9,118.0,116.35,116.4261,37175840
2025-03-19 11:00:00,116.415,117.72,116.29,117.56,22552265
2025-03-19 12:00:00,117.55,118.13,117.0,118.0099,25117821
2025-03-19 13:00:00,118.0,118.25,117.27,117.89,21485312
2025-03-19 14:00:00,117.83,119.58,117.59,119.57,38328191
2025-03-19 15:00:00,119.56,120.445,117.39,117.52,53927673
2025-03-19 16:00:00,117.52,124.3559,109.3462,117.54,56122660
2025-03-19 17:00:00,117.53,122.5761,109.7615,117.93,771917
2025-03-19 18:00:00,117.93,118.65,117.85,118.384,1228724
2025-03-19 19:00:00,118.3902,118.8,118.3,118.8,749341
2025-03-20 04:00:00,119.1,119.56,118.89,119.21,510727
2025-03-20 05:00:00,119.23,119.31,117.53,118.09,835387
2025-03-20 06:00:00,118.11,118.11,116.02,117.03,1634498
2025-03-20 07:00:00,117.05,117.4,116.37,117.24,1466660
2025-03-20 08:00:00,117.16,119.56,115.21,117.14,2770913
2025-03-20 09:00:00,117.15,119.45,116.4,118.415,33325892
2025-03-20 10:00:00,118.42,119.58,118.16,119.105,33930657
2025-03-20 11:00:00,119.105,120.2,118.9,119.41,36244496
2025-03-20 12:00:00,119.41,119.83,117.82,118.065,27050743
2025-03-20 13:00:00,118.06,118.7,117.84,118.34,25815034
2025-03-20 14:00:00,118.33,119.07,117.74,118.01,23870174
2025-03-20 15:00:00,118.0,118.92,117.95,118.465,27906384
2025-03-20 16:00:00,118.465,126.288,111.8857,118.64,57452120
2025-03-20 17:00:00,118.6112,118.75,112.518,118.56,1188487
2025-03-20 18:00:00,118.57,134.7,118.32,118.4,253334
2025-03-20 19:00:00,118.43,118.53,118.12,118.1698,394184
2025-03-21 04:00:00,118.13,118.6,117.62,117.74,439174
2025-03-21 05:00:00,117.73,117.77,116.94,117.18,536063
2025-03-21 06:00:00,117.18,117.7,117.03,117.42,381258
2025-03-21 07:00:00,117.42,118.1,117.3,117.84,556580
2025-03-21 08:00:00,117.84,118.53,116.97,117.185,2616097
2025-03-21 09:00:00,117.17,118.53,115.42,116.085,51008793
2025-03-21 10:00:00,116.075,117.1,115.5289,116.79,34386420
2025-03-21 11:00:00,116.79,117.05,116.22,116.6901,20603638
2025-03-21 12:00:00,116.69,117.99,116.43,117.97,24027590
2025-03-21 13:00:00,117.975,117.975,116.82,117.28,23904841
2025-03-21 14:00:00,117.275,117.55,116.98,117.18,14137429
2025-03-21 15:00:00,117.19,117.8,116.4,117.635,33996347
2025-03-21 16:00:00,117.62,117.99,112.92,117.84,97210107
2025-03-21 17:00:00,117.86,123.8013,110.5229,117.72,441342
2025-03-21 18:00:00,117.71,117.78,117.0382,117.65,192915
2025-03-21 19:00:00,117.63,117.71,117.52,117.64,391625
2025-03-24 04:00:00,119.3,119.64,118.51,119.08,786986
2025-03-24 05:00:00,119.08,119.2,118.73,119.09,445609
2025-03-24 06:00:00,119.08,119.49,119.01,119.29,448165
2025-03-24 07:00:00,119.29,120.14,119.27,119.87,1105608
2025-03-24 08:00:00,119.4,120.18,117.406,120.04,2850873
2025-03-24 09:00:00,120.04,121.07,117.7,120.035,33627958
2025-03-24 10:00:00,120.04,121.94,119.34,121.715,40354711
2025-03-24 11:00:00,121.715,122.22,121.35,121.69,25573935
2025-03-24 12:00:00,121.685,122.22,121.61,121.9099,17382569
2025-03-24 13:00:00,121.9013,122.0,121.38,121.84,14743873
2025-03-24 14:00:00,121.85,122.05,121.56,121.905,14826917
2025-03-24 15:00:00,121.91,122.08,121.23,121.23,28200184
2025-03-24 16:00:00,121.22,149.0198,90.3783,102.3052,66500370
2025-03-24 17:00:00,121.29,147.7039,87.5143,121.21,419323
2025-03-24 18:00:00,121.21,121.23,120.84,120.97,468181
2025-03-24 19:00:00,120.9699,121.03,120.9,120.9695,419914
2025-03-25 04:00:00,120.88,121.41,119.72,120.14,600594
2025-03-25 05:00:00,120.16,120.63,120.02,120.61,244283
2025-03-25 06:00:00,120.61,121.13,120.32,120.85,351182
2025-03-25 07:00:00,120.87,121.25,120.21,120.67,845764
2025-03-25 08:00:00,120.82,121.41,119.7448,120.58,2085125
2025-03-25 09:00:00,120.57,121.41,118.92,119.47,35446452
2025-03-25 10:00:00,119.48,120.35,119.15,119.925,27707706
2025-03-25 11:00:00,119.92,120.87,119.9,120.4649,18092310
2025-03-25 12:00:00,120.465,121.13,120.43,120.895,17435543
2025-03-25 13:00:00,120.895,121.12,120.1607,120.63,13614739
2025-03-25 14:00:00,120.62,121.02,120.44,120.82,12554764
2025-03-25 15:00:00,120.81,121.29,120.51,120.645,20888709
2025-03-25 16:00:00,120.645,120.77,112.6218,120.65,26693813
2025-03-25 17:00:00,120.65,125.0856,113.3988,120.53,251090
2025-03-25 18:00:00,120.55,120.69,120.45,120.53,210325
2025-03-25 19:00:00,120.529,120.64,120.5,120.59,222954
2025-03-26 04:00:00,119.86,120.41,119.6,119.82,414248
2025-03-26 05:00:00,119.84,119.93,119.42,119.43,236965
2025-03-26 06:00:00,119.42,119.69,119.18,119.57,301691
2025-03-26 07:00:00,119.57,119.7,118.71,118.99,1327822
2025-03-26 08:00:00,118.99,120.69,110.52,118.7499,2757955
2025-03-26 09:00:00,118.75,118.9,115.815,116.325,47670461
2025-03-26 10:00:00,116.325,116.77,114.455,115.365,55489479
2025-03-26 11:00:00,115.365,115.64,113.93,114.09,32262197
2025-03-26 12:00:00,114.0877,114.28,113.39,113.5362,34498592
2025-03-26 13:00:00,113.54,113.86,112.71,112.94,29047646
2025-03-26 14:00:00,112.945,113.79,112.765,112.8399,25044414
2025-03-26 15:00:00,112.835,114.15,112.83,113.69,38791416
2025-03-26 16:00:00,113.76,120.375,106.34,113.4997,42004402
2025-03-26 17:00:00,113.49,118.7207,106.34,113.38,738449
2025-03-26 18:00:00,113.3,113.76,112.01,112.41,1913834
2025-03-26 19:00:00,112.41,112.45,111.8,112.23,1473902
2025-03-27 04:00:00,111.79,112.7,111.53,112.63,804845
2025-03-27 05:00:00,112.63,113.44,112.41,112.93,572955
2025-03-27 06:00:00,112.95,113.13,112.22,112.29,408474
2025-03-27 07:00:00,112.28,112.49,111.65,111.97,1114232
2025-03-27 08:00:00,111.96,113.76,111.55,111.94,3757191
2025-03-27 09:00:00,111.9452,120.89,110.66,112.7852,43817269
2025-03-27 10:00:00,112.79,114.45,112.0701,114.0757,38212398
2025-03-27 11:00:00,114.0799,114.32,112.1,112.205,29262098
2025-03-27 12:00:00,112.21,113.05,111.75,111.795,22854713
2025-03-27 13:00:00,111.795,112.43,111.52,111.904,18078416
2025-03-27 14:00:00,111.9,112.87,111.83,112.22,17896827
2025-03-27 15:00:00,112.215,112.97,111.18,111.43,27348967
2025-03-27 16:00:00,111.43,119.1052,104.2323,111.66,47456675
2025-03-27 17:00:00,111.65,119.0918,104.2308,111.6,361064
2025-03-27 18:00:00,111.6098,111.69,111.43,111.6198,277873
2025-03-27 19:00:00,111.6197,111.63,111.25,111.265,432624
2025-03-28 04:00:00,111.0,111.74,110.73,111.54,592821
2025-03-28 05:00:00,111.52,111.85,111.3,111.38,304499
2025-03-28 06:00:00,111.39,112.38,111.35,112.08,402126
2025-03-28 07:00:00,112.08,112.25,111.64,111.9,506993
2025-03-28 08:00:00,111.99,112.37,110.7604,111.2792,6859217
2025-03-28 09:00:00,111.28,117.055,110.81,111.56,30245173
2025-03-28 10:00:00,111.56,111.84,109.0701,109.72,46417679
2025-03-28 11:00:00,109.72,110.1839,109.28,109.385,24456122
2025-03-28 12:00:00,109.39,110.145,109.1,109.515,24659178
2025-03-28 13:00:00,109.51,109.99,109.24,109.89,19481541
2025-03-28 14:00:00,109.88,110.4182,109.7,110.3844,20066445
2025-03-28 15:00:00,110.3801,111.1901,109.4,109.63,33749387
2025-03-28 16:00:00,109.62,116.7667,101.571,109.13,36207497
2025-03-28 17:00:00,109.15,116.78,102.5881,109.26,547033
2025-03-28 18:00:00,109.26,109.67,109.06,109.08,277901
2025-03-28 19:00:00,109.08,109.08,109.0,109.0101,473525
2025-03-31 04:00:00,106.48,107.5,105.88,106.01,1180093
2025-03-31 05:00:00,106.01,106.2,105.59,105.8,654040
2025-03-31 06:00:00,105.79,106.03,105.25,105.75,649194
2025-03-31 07:00:00,105.77,106.0,104.7,105.0,2111573
2025-03-31 08:00:00,105.0,109.67,104.7,105.9,4567285
2025-03-31 09:00:00,105.89,106.13,103.65,104.8001,50515847
2025-03-31 10:00:00,104.8,106.01,103.7701,104.6801,47499530
2025-03-31 11:00:00,104.69,105.67,104.35,105.175,32669119
2025-03-31 12:00:00,105.18,106.25,103.9985,105.375,22467845
2025-03-31 13:00:00,105.38,106.16,105.31,105.64,17273371
2025-03-31 14:00:00,105.64,108.14,105.6,107.1801,31806296
2025-03-31 15:00:00,107.185,110.955,106.52,108.77,43590515
2025-03-31 16:00:00,108.76,115.43,101.9615,107.9299,65679767
2025-03-31 17:00:00,107.93,115.3602,100.8586,107.9,2092628
2025-03-31 18:00:00,107.925,108.38,107.56,107.73,329175
2025-03-31 19:00:00,107.7298,107.88,107.37,107.52,370667
