timestamp,open,high,low,close,volume
2025-03-17 16:30:00,119.525,119.59,119.46,119.57,223446
2025-03-17 16:45:00,119.59,120.0701,119.54,119.65,295678
2025-03-17 17:00:00,119.63,127.9996,111.3138,119.7,130011
2025-03-17 17:15:00,119.715,125.3063,112.0937,119.715,2092038
2025-03-17 17:30:00,119.715,119.79,119.6,119.78,74237
2025-03-17 17:45:00,119.7897,119.86,119.71,119.805,103720
2025-03-17 18:00:00,119.78,119.98,119.53,119.9695,1077374
2025-03-17 18:15:00,119.97,119.99,119.71,119.88,105836
2025-03-17 18:30:00,119.88,119.94,119.8003,119.85,74871
2025-03-17 18:45:00,119.85,119.88,119.71,119.74,103763
2025-03-17 19:00:00,119.73,119.8,119.56,119.59,89897
2025-03-17 19:15:00,119.6,119.64,119.41,119.53,119414
2025-03-17 19:30:00,119.5295,119.59,119.45,119.5697,73747
2025-03-17 19:45:00,119.57,119.6,119.47,119.5101,145228
2025-03-18 04:00:00,119.19,120.27,119.0,120.2,257104
2025-03-18 04:15:00,120.22,120.6,120.13,120.48,203290
2025-03-18 04:30:00,120.47,120.73,120.23,120.37,140911
2025-03-18 04:45:00,120.36,120.48,120.17,120.45,91988
2025-03-18 05:00:00,120.44,120.56,120.23,120.26,74076
2025-03-18 05:15:00,120.25,120.43,119.94,120.03,125586
2025-03-18 05:30:00,120.02,120.14,119.72,119.84,124915
2025-03-18 05:45:00,119.85,120.19,119.62,119.63,120814
2025-03-18 06:00:00,119.64,119.7,119.19,119.67,207333
2025-03-18 06:15:00,119.66,119.85,119.29,119.74,214533
2025-03-18 06:30:00,119.74,119.85,119.52,119.77,121402
2025-03-18 06:45:00,119.78,120.02,119.77,119.96,95477
2025-03-18 07:00:00,119.96,120.04,119.54,119.86,296697
2025-03-18 07:15:00,119.85,119.87,119.55,119.57,119542
2025-03-18 07:30:00,119.57,119.57,118.81,118.92,371214
2025-03-18 07:45:00,118.92,119.39,118.91,119.36,178122
2025-03-18 08:00:00,119.35,120.73,118.83,119.0002,1224420
2025-03-18 08:15:00,119.0,119.53,118.69,119.0106,385113
2025-03-18 08:30:00,119.02,119.3,118.88,119.065,413181
2025-03-18 08:45:00,119.0795,119.19,118.45,118.465,464090
2025-03-18 09:00:00,118.48,118.6,117.75,118.16,1349563
2025-03-18 09:15:00,118.18,118.62,117.77,117.96,840471
2025-03-18 09:30:00,118.0,118.54,115.7,115.7798,22635590
2025-03-18 09:45:00,115.778,116.4,114.85,115.08,18525631
2025-03-18 10:00:00,115.09,115.68,114.54,115.02,13366933
2025-03-18 10:15:00,115.04,115.98,114.82,115.849,10342857
2025-03-18 10:30:00,115.83,116.3696,115.61,115.795,10667562
2025-03-18 10:45:00,115.79,116.48,115.54,116.28,7045630
2025-03-18 11:00:00,116.28,116.62,115.48,116.56,8279174
2025-03-18 11:15:00,116.569,116.96,116.32,116.755,7494946
2025-03-18 11:30:00,116.755,117.08,116.57,116.7399,6589327
2025-03-18 11:45:00,116.7387,117.04,116.18,116.42,5749163
2025-03-18 12:00:00,116.425,117.5,116.325,117.475,6902297
2025-03-18 12:15:00,117.48,117.68,117.2,117.64,7600651
2025-03-18 12:30:00,117.64,117.88,117.22,117.247,6624873
2025-03-18 12:45:00,117.2491,118.73,117.085,118.39,7984144
2025-03-18 13:00:00,118.39,118.98,117.85,118.8999,10519786
2025-03-18 13:15:00,118.9,119.02,116.94,117.1674,11908396
2025-03-18 13:30:00,117.17,117.65,116.52,116.62,10783336
2025-03-18 13:45:00,116.62,117.39,116.56,116.875,9847416
2025-03-18 14:00:00,116.88,116.9169,115.7407,115.81,9790374
2025-03-18 14:15:00,115.805,118.1,115.76,116.6442,8238224
2025-03-18 14:30:00,116.64,117.68,116.28,116.57,7511484
2025-03-18 14:45:00,116.56,117.58,116.48,117.0329,9091833
2025-03-18 15:00:00,117.03,117.29,116.3936,116.58,6906717
2025-03-18 15:15:00,116.5775,116.96,115.97,116.14,8979784
2025-03-18 15:30:00,116.14,116.29,115.38,115.475,8607485
2025-03-18 15:45:00,115.475,115.87,114.95,115.58,17985102
2025-03-18 16:00:00,115.59,115.81,115.43,115.57,45150623
2025-03-18 16:15:00,115.43,116.27,114.7501,115.2703,881433
2025-03-18 16:30:00,115.2992,122.2646,108.0887,115.28,267546
2025-03-18 16:45:00,115.28,122.7269,107.7132,115.21,952930
2025-03-18 17:00:00,115.2,122.7973,108.9232,114.85,320480
2025-03-18 17:15:00,114.83,114.98,114.68,114.8399,342649
2025-03-18 17:30:00,114.8398,114.96,114.82,114.8309,174568
2025-03-18 17:45:00,114.85,115.1,114.82,115.0305,162273
2025-03-18 18:00:00,115.0492,115.07,114.85,114.89,167674
2025-03-18 18:15:00,114.89,114.92,114.75,114.7895,141950
2025-03-18 18:30:00,114.77,114.84,114.7,114.72,226419
2025-03-18 18:45:00,114.81,115.15,114.75,115.03,252786
2025-03-18 19:00:00,115.03,115.17,114.88,114.9,129194
2025-03-18 19:15:00,114.9,114.93,114.75,114.84,159439
2025-03-18 19:30:00,114.85,114.94,114.72,114.84,163978
2025-03-18 19:45:00,114.83,114.85,114.72,114.7899,203311
2025-03-19 04:00:00,114.9,115.74,114.9,115.5,227799
2025-03-19 04:15:00,115.5,115.75,115.24,115.72,108132
2025-03-19 04:30:00,115.72,116.2,115.7,116.0,247690
2025-03-19 04:45:00,116.0,116.1,115.85,115.97,71946
2025-03-19 05:00:00,115.95,116.31,115.83,116.07,142122
2025-03-19 05:15:00,116.08,116.56,116.04,116.5,142398
2025-03-19 05:30:00,116.5,116.95,116.35,116.85,249361
2025-03-19 05:45:00,116.86,116.87,116.55,116.8,151500
2025-03-19 06:00:00,116.82,117.24,116.82,116.91,284157
2025-03-19 06:15:00,116.91,117.2,116.71,116.91,188808
2025-03-19 06:30:00,116.92,117.15,116.59,116.65,158801
2025-03-19 06:45:00,116.68,116.77,116.55,116.67,157392
2025-03-19 07:00:00,116.64,116.7,116.21,116.68,369099
2025-03-19 07:15:00,116.67,116.99,116.57,116.79,332077
2025-03-19 07:30:00,116.77,116.96,116.72,116.92,136504
2025-03-19 07:45:00,116.92,117.0,116.53,116.75,213385
2025-03-19 08:00:00,116.54,117.24,114.74,116.78,1297661
2025-03-19 08:15:00,116.79,116.96,116.55,116.63,338182
2025-03-19 08:30:00,116.63,116.89,116.53,116.89,315133
2025-03-19 08:45:00,116.89,117.06,116.69,116.854,593275
2025-03-19 09:00:00,116.82,117.4,116.79,117.2993,815441
2025-03-19 09:15:00,117.3,117.44,116.92,117.28,667977
2025-03-19 09:30:00,117.27,118.16,115.68,116.094,20750318
2025-03-19 09:45:00,116.095,117.4,116.04,116.89,12567154
2025-03-19 10:00:00,116.9,118.0,116.9,117.64,13692103
2025-03-19 10:15:00,117.6401,117.82,116.87,116.99,10084624
2025-03-19 10:30:00,116.985,117.28,116.42,116.5188,7584169
2025-03-19 10:45:00,116.51,116.82,116.35,116.4261,5814944
2025-03-19 11:00:00,116.415,117.37,116.29,117.155,6603698
2025-03-19 11:15:00,117.16,117.42,116.78,117.245,5375165
2025-03-19 11:30:00,117.245,117.64,117.02,117.6201,4708413
2025-03-19 11:45:00,117.63,117.72,117.345,117.56,5864989
2025-03-19 12:00:00,117.55,118.1,117.0,117.56,10715615
2025-03-19 12:15:00,117.56,118.08,117.28,118.025,5526599
2025-03-19 12:30:00,118.02,118.025,117.64,117.8,4120417
2025-03-19 12:45:00,117.8,118.13,117.67,118.0099,4755190
2025-03-19 13:00:00,118.0,118.25,117.54,117.5773,5954748
2025-03-19 13:15:00,117.565,117.7,117.27,117.4586,5108356
2025-03-19 13:30:00,117.46,118.23,117.335,117.82,5765849
2025-03-19 13:45:00,117.8264,117.991,117.54,117.89,4656359
2025-03-19 14:00:00,117.83,118.9,117.59,118.869,11297211
2025-03-19 14:15:00,118.86,119.26,118.43,118.536,9988944
2025-03-19 14:30:00,118.531,119.26,118.51,119.07,8789476
2025-03-19 14:45:00,119.07,119.58,118.84,119.57,8252560
2025-03-19 15:00:00,119.56,120.445,119.52,120.01,13426065
2025-03-19 15:15:00,120.02,120.1499,118.18,118.25,12464957
2025-03-19 15:30:00,118.265,119.0833,117.93,119.05,12269239
2025-03-19 15:45:00,119.06,119.06,117.39,117.52,15767412
2025-03-19 16:00:00,117.52,118.6421,117.2,117.5691,55352261
2025-03-19 16:15:00,117.52,117.57,117.45,117.5,261808
2025-03-19 16:30:00,117.5,117.52,117.18,117.43,305643
2025-03-19 16:45:00,117.43,124.3559,109.3462,117.54,202948
2025-03-19 17:00:00,117.53,122.5761,109.7615,117.8505,290304
2025-03-19 17:15:00,117.86,117.93,117.8,117.9,187393
2025-03-19 17:30:00,117.91,117.99,117.85,117.95,154758
2025-03-19 17:45:00,117.94,117.98,117.8805,117.93,139462
2025-03-19 18:00:00,117.93,118.65,117.85,118.63,373395
2025-03-19 18:15:00,118.6004,118.64,118.27,118.37,361348
2025-03-19 18:30:00,118.39,118.62,118.32,118.57,286984
2025-03-19 18:45:00,118.565,118.6,118.384,118.384,206997
2025-03-19 19:00:00,118.3902,118.5,118.3,118.44,150479
2025-03-19 19:15:00,118.4392,118.48,118.35,118.48,118257
2025-03-19 19:30:00,118.48,118.48,118.39,118.45,134273
2025-03-19 19:45:00,118.46,118.8,118.45,118.8,346332
2025-03-20 04:00:00,119.1,119.56,118.89,119.45,256003
2025-03-20 04:15:00,119.45,119.45,119.2,119.42,79422
2025-03-20 04:30:00,119.44,119.45,119.2,119.24,72316
2025-03-20 04:45:00,119.25,119.54,119.12,119.21,102986
2025-03-20 05:00:00,119.23,119.31,118.82,118.87,118805
2025-03-20 05:15:00,118.89,119.0,118.43,118.46,170568
2025-03-20 05:30:00,118.44,118.52,118.1,118.32,247677
2025-03-20 05:45:00,118.31,118.31,117.53,118.09,298337
2025-03-20 06:00:00,118.11,118.11,116.92,117.27,416609
2025-03-20 06:15:00,117.2,117.25,116.02,116.94,622551
2025-03-20 06:30:00,116.93,117.3,116.5,116.92,287386
2025-03-20 06:45:00,116.93,117.15,116.65,117.03,307952
2025-03-20 07:00:00,117.05,117.24,116.5,116.61,675252
2025-03-20 07:15:00,116.62,116.96,116.48,116.7,337818
2025-03-20 07:30:00,116.67,117.0,116.37,116.94,216670
2025-03-20 07:45:00,116.93,117.4,116.91,117.24,236920
2025-03-20 08:00:00,117.16,119.56,116.0728,117.365,1506868
2025-03-20 08:15:00,117.39,117.43,116.9,117.2138,322218
2025-03-20 08:30:00,117.31,117.8,117.15,117.3501,605146
2025-03-20 08:45:00,117.37,117.94,115.21,117.14,336681
2025-03-20 09:00:00,117.15,117.15,116.58,117.02,636938
2025-03-20 09:15:00,117.01,117.05,116.4,116.5488,571874
2025-03-20 09:30:00,116.55,119.45,116.47,118.4534,21890906
2025-03-20 09:45:00,118.45,119.05,118.05,118.415,10226174
2025-03-20 10:00:00,118.42,119.2549,118.32,118.45,9841978
2025-03-20 10:15:00,118.455,119.2,118.16,118.91,8826084
2025-03-20 10:30:00,118.9,119.52,118.6801,119.4433,8078684
2025-03-20 10:45:00,119.45,119.58,119.005,119.105,7183911
2025-03-20 11:00:00,119.105,119.905,118.9,119.8786,8562565
2025-03-20 11:15:00,119.87,119.89,119.43,119.63,5648422
2025-03-20 11:30:00,119.6398,119.77,118.9,119.7201,12651930
2025-03-20 11:45:00,119.72,120.2,119.345,119.41,9381579
2025-03-20 12:00:00,119.41,119.83,118.97,119.1945,6775751
2025-03-20 12:15:00,119.2,119.34,118.1899,118.29,7503520
2025-03-20 12:30:00,118.3,118.78,117.82,118.0487,7065287
2025-03-20 12:45:00,118.0554,118.55,117.94,118.065,5706185
2025-03-20 13:00:00,118.06,118.7,117.98,118.5512,11953419
2025-03-20 13:15:00,118.555,118.6,117.85,117.889,4728106
2025-03-20 13:30:00,117.9,118.53,117.84,118.5072,4980302
2025-03-20 13:45:00,118.5,118.675,118.1101,118.34,4153207
2025-03-20 14:00:00,118.33,119.0,117.9844,118.91,5384844
2025-03-20 14:15:00,118.9,119.07,118.03,118.0791,6077021
2025-03-20 14:30:00,118.07,118.3,117.74,117.89,6363228
2025-03-20 14:45:00,117.89,118.57,117.74,118.01,6045081
2025-03-20 15:00:00,118.0,118.5,117.95,118.295,4143763
2025-03-20 15:15:00,118.2913,118.68,118.0,118.045,5443006
2025-03-20 15:30:00,118.05,118.66,118.05,118.5686,5110960
2025-03-20 15:45:00,118.56,118.92,118.18,118.465,13208655
2025-03-20 16:00:00,118.465,119.53,118.21,118.699,55429891
2025-03-20 16:15:00,118.7,118.88,118.15,118.86,332671
2025-03-20 16:30:00,118.88,118.88,118.53,118.77,159576
2025-03-20 16:45:00,118.77,126.288,111.8857,118.64,1529982
2025-03-20 17:00:00,118.6112,118.75,112.518,118.58,99648
2025-03-20 17:15:00,118.5702,118.59,118.43,118.44,101294
2025-03-20 17:30:00,118.44,118.57,118.4,118.45,950619
2025-03-20 17:45:00,118.4405,118.58,118.44,118.56,36926
2025-03-20 18:00:00,118.57,134.7,118.32,118.41,85487
2025-03-20 18:15:00,118.4,118.5,118.36,118.49,70752
2025-03-20 18:30:00,118.49,118.54,118.43,118.5,63084
2025-03-20 18:45:00,118.5,118.52,118.4,118.4,34011
2025-03-20 19:00:00,118.43,118.53,118.18,118.18,156145
2025-03-20 19:15:00,118.19,118.25,118.12,118.16,71271
2025-03-20 19:30:00,118.16,118.2,118.1301,118.16,60911
2025-03-20 19:45:00,118.16,118.2,118.15,118.1698,105857
2025-03-21 04:00:00,118.13,118.6,118.0,118.24,93262
2025-03-21 04:15:00,118.27,118.27,117.75,117.87,161041
2025-03-21 04:30:00,117.88,118.08,117.65,117.8,83617
2025-03-21 04:45:00,117.78,118.0,117.62,117.74,101254
2025-03-21 05:00:00,117.73,117.77,117.12,117.48,186708
2025-03-21 05:15:00,117.49,117.49,116.94,117.24,169559
2025-03-21 05:30:00,117.25,117.55,116.98,117.47,92205
2025-03-21 05:45:00,117.45,117.46,117.14,117.18,87591
2025-03-21 06:00:00,117.18,117.64,117.09,117.64,100011
2025-03-21 06:15:00,117.64,117.7,117.38,117.52,70179
2025-03-21 06:30:00,117.51,117.55,117.03,117.38,134195
2025-03-21 06:45:00,117.38,117.56,117.31,117.42,76873
2025-03-21 07:00:00,117.42,117.5,117.3,117.48,155898
2025-03-21 07:15:00,117.48,117.78,117.42,117.77,120556
2025-03-21 07:30:00,117.76,117.95,117.7,117.85,123061
2025-03-21 07:45:00,117.85,118.1,117.73,117.84,157065
2025-03-21 08:00:00,117.84,118.53,116.97,117.9201,815421
2025-03-21 08:15:00,117.93,117.93,117.62,117.66,183881
2025-03-21 08:30:00,117.6301,118.53,117.15,117.28,467764
2025-03-21 08:45:00,117.3,118.53,117.14,117.185,1149031
2025-03-21 09:00:00,117.17,118.53,116.76,116.8299,1774573
2025-03-21 09:15:00,116.8,117.26,116.0,116.96,1591770
2025-03-21 09:30:00,116.94,117.67,115.42,115.99,36688206
2025-03-21 09:45:00,115.98,116.79,115.735,116.085,10954244
2025-03-21 10:00:00,116.075,116.38,115.5289,115.95,10401921
2025-03-21 10:15:00,115.95,117.1,115.7544,116.4694,10768516
2025-03-21 10:30:00,116.47,116.69,116.035,116.425,7107492
2025-03-21 10:45:00,116.435,116.8,116.02,116.79,6108491
2025-03-21 11:00:00,116.79,117.05,116.4,116.445,6000650
2025-03-21 11:15:00,116.44,116.62,116.22,116.3,4822942
2025-03-21 11:30:00,116.295,116.73,116.27,116.35,4764474
2025-03-21 11:45:00,116.34,116.89,116.32,116.6901,5015572
2025-03-21 12:00:00,116.69,117.2799,116.43,117.145,5783905
2025-03-21 12:15:00,117.15,117.63,117.1,117.36,6614635
2025-03-21 12:30:00,117.355,117.86,117.3,117.3993,6131203
2025-03-21 12:45:00,117.4,117.99,117.4,117.97,5497847
2025-03-21 13:00:00,117.975,117.975,117.21,117.2651,10715758
2025-03-21 13:15:00,117.27,117.32,116.97,117.065,4818226
2025-03-21 13:30:00,117.065,117.48,116.82,117.365,4932833
2025-03-21 13:45:00,117.37,117.56,117.2,117.28,3438024
2025-03-21 14:00:00,117.275,117.55,117.25,117.4,3401383
2025-03-21 14:15:00,117.39,117.44,117.08,117.1911,3060862
2025-03-21 14:30:00,117.19,117.41,116.98,117.385,4187457
2025-03-21 14:45:00,117.38,117.395,117.07,117.18,3487727
2025-03-21 15:00:00,117.19,117.21,116.73,116.95,5047801
2025-03-21 15:15:00,116.95,117.0,116.685,116.785,5172574
2025-03-21 15:30:00,116.78,116.865,116.59,116.655,5590460
2025-03-21 15:45:00,116.65,117.8,116.4,117.635,18185512
2025-03-21 16:00:00,117.62,117.77,112.92,117.5,95342904
2025-03-21 16:15:00,117.5,117.7117,112.92,117.41,348439
2025-03-21 16:30:00,117.38,117.7071,117.1077,117.57,607205
2025-03-21 16:45:00,117.6,117.99,117.46,117.84,911559
2025-03-21 17:00:00,117.86,123.8013,110.5229,117.71,215111
2025-03-21 17:15:00,117.701,118.6983,111.86,117.6902,131606
2025-03-21 17:30:00,117.7,117.79,117.67,117.72,39435
2025-03-21 17:45:00,117.74,117.77,117.69,117.72,55190
2025-03-21 18:00:00,117.71,117.72,117.67,117.7,46106
2025-03-21 18:15:00,117.7002,117.78,117.0382,117.76,72547
2025-03-21 18:30:00,117.75,117.75,117.66,117.66,35891
2025-03-21 18:45:00,117.66,117.67,117.6,117.65,38371
2025-03-21 19:00:00,117.63,117.7,117.61,117.66,30915
2025-03-21 19:15:00,117.67,117.71,117.65,117.69,55413
2025-03-21 19:30:00,117.67,117.7,117.52,117.54,188957
2025-03-21 19:45:00,117.53,117.67,117.52,117.64,116340
2025-03-24 04:00:00,119.3,119.59,118.51,119.53,350620
2025-03-24 04:15:00,119.54,119.64,119.37,119.53,163489
2025-03-24 04:30:00,119.52,119.55,119.33,119.33,110714
2025-03-24 04:45:00,119.35,119.45,119.04,119.08,162163
2025-03-24 05:00:00,119.08,119.2,118.9,119.15,139741
2025-03-24 05:15:00,119.15,119.17,118.84,118.94,103122
2025-03-24 05:30:00,118.92,119.06,118.73,118.92,105620
2025-03-24 05:45:00,118.9,119.17,118.88,119.09,97126
2025-03-24 06:00:00,119.08,119.29,119.01,119.18,111912
2025-03-24 06:15:00,119.17,119.37,119.16,119.27,105545
2025-03-24 06:30:00,119.28,119.49,119.22,119.45,115713
2025-03-24 06:45:00,119.46,119.46,119.25,119.29,114995
2025-03-24 07:00:00,119.29,119.99,119.27,119.93,456727
2025-03-24 07:15:00,119.92,119.98,119.79,119.95,158642
2025-03-24 07:30:00,119.96,120.14,119.77,119.86,328169
2025-03-24 07:45:00,119.86,119.99,119.73,119.87,162070
2025-03-24 08:00:00,119.4,120.14,117.406,119.86,1550673
2025-03-24 08:15:00,119.86,120.14,119.8,120.055,384891
2025-03-24 08:30:00,120.07,120.18,117.7,120.105,580851
2025-03-24 08:45:00,120.11,120.16,117.7,120.04,334458
2025-03-24 09:00:00,120.04,120.25,117.7,120.16,611794
2025-03-24 09:15:00,120.16,120.25,119.8,119.87,597128
2025-03-24 09:30:00,119.88,121.07,119.58,120.135,21345774
2025-03-24 09:45:00,120.15,120.49,119.62,120.035,11073262
2025-03-24 10:00:00,120.04,120.45,119.34,120.135,11137932
2025-03-24 10:15:00,120.13,120.58,119.97,120.48,9697158
2025-03-24 10:30:00,120.47,121.17,120.33,121.1311,9493658
2025-03-24 10:45:00,121.13,121.94,121.05,121.715,10025963
2025-03-24 11:00:00,121.715,122.1,121.51,122.0433,8492384
2025-03-24 11:15:00,122.055,122.22,121.9,122.0423,6030117
2025-03-24 11:30:00,122.0401,122.06,121.415,121.495,6094758
2025-03-24 11:45:00,121.495,121.79,121.35,121.69,4956676
2025-03-24 12:00:00,121.685,122.17,121.63,122.145,5139192
2025-03-24 12:15:00,122.144,122.22,121.71,121.755,5239077
2025-03-24 12:30:00,121.755,121.9893,121.61,121.835,3619137
2025-03-24 12:45:00,121.835,122.08,121.79,121.9099,3385163
2025-03-24 13:00:00,121.9013,122.0,121.615,121.7001,3250366
2025-03-24 13:15:00,121.705,121.75,121.38,121.7288,4404401
2025-03-24 13:30:00,121.725,121.98,121.62,121.8401,3440280
2025-03-24 13:45:00,121.845,121.95,121.68,121.84,3648826
